claim_id,instance_id,shots,sim_seed,delta,p1_expected_cut,p2_expected_cut,margin,preserves_direction
L2-C3,er_n12_p0.3_seed0,1024,6,0.05,5.2763671875,5.4931640625,0.216796875,1
L2-C1,er_n12_p0.3_seed0,1024,7,0.0,5.32421875,5.5009765625,0.1767578125,1
L2-C2,er_n12_p0.3_seed0,1024,7,0.01,5.32421875,5.5009765625,0.1767578125,1
L2-C3,er_n12_p0.3_seed0,1024,7,0.05,5.32421875,5.5009765625,0.1767578125,1
L2-C1,er_n12_p0.3_seed0,1024,8,0.0,5.3388671875,5.595703125,0.2568359375,1
L2-C2,er_n12_p0.3_seed0,1024,8,0.01,5.3388671875,5.595703125,0.2568359375,1
L2-C3,er_n12_p0.3_seed0,1024,8,0.05,5.3388671875,5.595703125,0.2568359375,1
L2-C1,er_n12_p0.3_seed0,1024,9,0.0,5.32421875,5.5400390625,0.2158203125,1
L2-C2,er_n12_p0.3_seed0,1024,9,0.01,5.32421875,5.5400390625,0.2158203125,1
L2-C3,er_n12_p0.3_seed0,1024,9,0.05,5.32421875,5.5400390625,0.2158203125,1
L2-C1,er_n12_p0.3_seed0,4096,0,0.0,5.337646484375,5.533447265625,0.19580078125,1
L2-C2,er_n12_p0.3_seed0,4096,0,0.01,5.337646484375,5.533447265625,0.19580078125,1
L2-C3,er_n12_p0.3_seed0,4096,0,0.05,5.337646484375,5.533447265625,0.19580078125,1
L2-C1,er_n12_p0.3_seed0,4096,1,0.0,5.330810546875,5.524658203125,0.19384765625,1
L2-C2,er_n12_p0.3_seed0,4096,1,0.01,5.330810546875,5.524658203125,0.19384765625,1
L2-C3,er_n12_p0.3_seed0,4096,1,0.05,5.330810546875,5.524658203125,0.19384765625,1
L2-C1,er_n12_p0.3_seed0,4096,2,0.0,5.3212890625,5.516845703125,0.195556640625,1
L2-C2,er_n12_p0.3_seed0,4096,2,0.01,5.3212890625,5.516845703125,0.195556640625,1
L2-C3,er_n12_p0.3_seed0,4096,2,0.05,5.3212890625,5.516845703125,0.195556640625,1
L2-C1,er_n12_p0.3_seed0,4096,3,0.0,5.3017578125,5.52587890625,0.22412109375,1
L2-C2,er_n12_p0.3_seed0,4096,3,0.01,5.3017578125,5.52587890625,0.22412109375,1
L2-C3,er_n12_p0.3_seed0,4096,3,0.05,5.3017578125,5.52587890625,0.22412109375,1
L2-C1,er_n12_p0.3_seed0,4096,4,0.0,5.349365234375,5.531494140625,0.18212890625,1
L2-C2,er_n12_p0.3_seed0,4096,4,0.01,5.349365234375,5.531494140625,0.18212890625,1
L2-C3,er_n12_p0.3_seed0,4096,4,0.05,5.349365234375,5.531494140625,0.18212890625,1
L2-C1,er_n12_p0.3_seed0,4096,5,0.0,5.29443359375,5.542236328125,0.247802734375,1
L2-C2,er_n12_p0.3_seed0,4096,5,0.01,5.29443359375,5.542236328125,0.247802734375,1
L2-C3,er_n12_p0.3_seed0,4096,5,0.05,5.29443359375,5.542236328125,0.247802734375,1
L2-C1,er_n12_p0.3_seed0,4096,6,0.0,5.303955078125,5.511474609375,0.20751953125,1
L2-C2,er_n12_p0.3_seed0,4096,6,0.01,5.303955078125,5.511474609375,0.20751953125,1
L2-C3,er_n12_p0.3_seed0,4096,6,0.05,5.303955078125,5.511474609375,0.20751953125,1
L2-C1,er_n12_p0.3_seed0,4096,7,0.0,5.302978515625,5.5244140625,0.221435546875,1
L2-C2,er_n12_p0.3_seed0,4096,7,0.01,5.302978515625,5.5244140625,0.221435546875,1
L2-C3,er_n12_p0.3_seed0,4096,7,0.05,5.302978515625,5.5244140625,0.221435546875,1
L2-C1,er_n12_p0.3_seed0,4096,8,0.0,5.345458984375,5.54443359375,0.198974609375,1
L2-C2,er_n12_p0.3_seed0,4096,8,0.01,5.345458984375,5.54443359375,0.198974609375,1
L2-C3,er_n12_p0.3_seed0,4096,8,0.05,5.345458984375,5.54443359375,0.198974609375,1
L2-C1,er_n12_p0.3_seed0,4096,9,0.0,5.320556640625,5.541015625,0.220458984375,1
L2-C2,er_n12_p0.3_seed0,4096,9,0.01,5.320556640625,5.541015625,0.220458984375,1
L2-C3,er_n12_p0.3_seed0,4096,9,0.05,5.320556640625,5.541015625,0.220458984375,1
L2-C1,er_n12_p0.3_seed1,128,0,0.0,10.40625,10.0078125,-0.3984375,0
L2-C2,er_n12_p0.3_seed1,128,0,0.01,10.40625,10.0078125,-0.3984375,0
L2-C3,er_n12_p0.3_seed1,128,0,0.05,10.40625,10.0078125,-0.3984375,0
L2-C1,er_n12_p0.3_seed1,128,1,0.0,9.9375,10.3828125,0.4453125,1
L2-C2,er_n12_p0.3_seed1,128,1,0.01,9.9375,10.3828125,0.4453125,1
L2-C3,er_n12_p0.3_seed1,128,1,0.05,9.9375,10.3828125,0.4453125,1
L2-C1,er_n12_p0.3_seed1,128,2,0.0,10.3203125,10.3515625,0.03125,1
L2-C2,er_n12_p0.3_seed1,128,2,0.01,10.3203125,10.3515625,0.03125,1
L2-C3,er_n12_p0.3_seed1,128,2,0.05,10.3203125,10.3515625,0.03125,0
L2-C1,er_n12_p0.3_seed1,128,3,0.0,9.984375,10.5234375,0.5390625,1
L2-C2,er_n12_p0.3_seed1,128,3,0.01,9.984375,10.5234375,0.5390625,1
L2-C3,er_n12_p0.3_seed1,128,3,0.05,9.984375,10.5234375,0.5390625,1
L2-C1,er_n12_p0.3_seed1,128,4,0.0,10.1796875,10.3828125,0.203125,1
L2-C2,er_n12_p0.3_seed1,128,4,0.01,10.1796875,10.3828125,0.203125,1
L2-C3,er_n12_p0.3_seed1,128,4,0.05,10.1796875,10.3828125,0.203125,1
L2-C1,er_n12_p0.3_seed1,128,5,0.0,10.1015625,10.28125,0.1796875,1
L2-C2,er_n12_p0.3_seed1,128,5,0.01,10.1015625,10.28125,0.1796875,1
L2-C3,er_n12_p0.3_seed1,128,5,0.05,10.1015625,10.28125,0.1796875,1
L2-C1,er_n12_p0.3_seed1,128,6,0.0,10.0234375,10.421875,0.3984375,1
L2-C2,er_n12_p0.3_seed1,128,6,0.01,10.0234375,10.421875,0.3984375,1
L2-C3,er_n12_p0.3_seed1,128,6,0.05,10.0234375,10.421875,0.3984375,1
L2-C1,er_n12_p0.3_seed1,128,7,0.0,9.7421875,10.078125,0.3359375,1
L2-C2,er_n12_p0.3_seed1,128,7,0.01,9.7421875,10.078125,0.3359375,1
L2-C3,er_n12_p0.3_seed1,128,7,0.05,9.7421875,10.078125,0.3359375,1
L2-C1,er_n12_p0.3_seed1,128,8,0.0,9.5859375,10.3359375,0.75,1
L2-C2,er_n12_p0.3_seed1,128,8,0.01,9.5859375,10.3359375,0.75,1
L2-C3,er_n12_p0.3_seed1,128,8,0.05,9.5859375,10.3359375,0.75,1
L2-C1,er_n12_p0.3_seed1,128,9,0.0,9.9921875,10.2578125,0.265625,1
L2-C2,er_n12_p0.3_seed1,128,9,0.01,9.9921875,10.2578125,0.265625,1
L2-C3,er_n12_p0.3_seed1,128,9,0.05,9.9921875,10.2578125,0.265625,1
L2-C1,er_n12_p0.3_seed1,512,0,0.0,10.115234375,10.341796875,0.2265625,1
L2-C2,er_n12_p0.3_seed1,512,0,0.01,10.115234375,10.341796875,0.2265625,1
L2-C3,er_n12_p0.3_seed1,512,0,0.05,10.115234375,10.341796875,0.2265625,1
L2-C1,er_n12_p0.3_seed1,512,1,0.0,10.060546875,10.228515625,0.16796875,1
L2-C2,er_n12_p0.3_seed1,512,1,0.01,10.060546875,10.228515625,0.16796875,1
L2-C3,er_n12_p0.3_seed1,512,1,0.05,10.060546875,10.228515625,0.16796875,1
L2-C1,er_n12_p0.3_seed1,512,2,0.0,10.154296875,10.236328125,0.08203125,1
L2-C2,er_n12_p0.3_seed1,512,2,0.01,10.154296875,10.236328125,0.08203125,1
L2-C3,er_n12_p0.3_seed1,512,2,0.05,10.154296875,10.236328125,0.08203125,1
L2-C1,er_n12_p0.3_seed1,512,3,0.0,9.990234375,10.427734375,0.4375,1
L2-C2,er_n12_p0.3_seed1,512,3,0.01,9.990234375,10.427734375,0.4375,1
L2-C3,er_n12_p0.3_seed1,512,3,0.05,9.990234375,10.427734375,0.4375,1
L2-C1,er_n12_p0.3_seed1,512,4,0.0,9.833984375,10.16015625,0.326171875,1
L2-C2,er_n12_p0.3_seed1,512,4,0.01,9.833984375,10.16015625,0.326171875,1
L2-C3,er_n12_p0.3_seed1,512,4,0.05,9.833984375,10.16015625,0.326171875,1
L2-C1,er_n12_p0.3_seed1,512,5,0.0,10.046875,10.34375,0.296875,1
L2-C2,er_n12_p0.3_seed1,512,5,0.01,10.046875,10.34375,0.296875,1
L2-C3,er_n12_p0.3_seed1,512,5,0.05,10.046875,10.34375,0.296875,1
L2-C1,er_n12_p0.3_seed1,512,6,0.0,10.078125,10.484375,0.40625,1
L2-C2,er_n12_p0.3_seed1,512,6,0.01,10.078125,10.484375,0.40625,1
L2-C3,er_n12_p0.3_seed1,512,6,0.05,10.078125,10.484375,0.40625,1
L2-C1,er_n12_p0.3_seed1,512,7,0.0,9.873046875,10.306640625,0.43359375,1
L2-C2,er_n12_p0.3_seed1,512,7,0.01,9.873046875,10.306640625,0.43359375,1
L2-C3,er_n12_p0.3_seed1,512,7,0.05,9.873046875,10.306640625,0.43359375,1
L2-C1,er_n12_p0.3_seed1,512,8,0.0,9.96484375,10.181640625,0.216796875,1
L2-C2,er_n12_p0.3_seed1,512,8,0.01,9.96484375,10.181640625,0.216796875,1
L2-C3,er_n12_p0.3_seed1,512,8,0.05,9.96484375,10.181640625,0.216796875,1
L2-C1,er_n12_p0.3_seed1,512,9,0.0,10.0546875,10.298828125,0.244140625,1
L2-C2,er_n12_p0.3_seed1,512,9,0.01,10.0546875,10.298828125,0.244140625,1
L2-C3,er_n12_p0.3_seed1,512,9,0.05,10.0546875,10.298828125,0.244140625,1
L2-C1,er_n12_p0.3_seed1,1024,0,0.0,9.9658203125,10.283203125,0.3173828125,1
L2-C2,er_n12_p0.3_seed1,1024,0,0.01,9.9658203125,10.283203125,0.3173828125,1
L2-C3,er_n12_p0.3_seed1,1024,0,0.05,9.9658203125,10.283203125,0.3173828125,1
L2-C1,er_n12_p0.3_seed1,1024,1,0.0,10.037109375,10.2900390625,0.2529296875,1
L2-C2,er_n12_p0.3_seed1,1024,1,0.01,10.037109375,10.2900390625,0.2529296875,1
L2-C3,er_n12_p0.3_seed1,1024,1,0.05,10.037109375,10.2900390625,0.2529296875,1
L2-C1,er_n12_p0.3_seed1,1024,2,0.0,10.08203125,10.26171875,0.1796875,1
L2-C2,er_n12_p0.3_seed1,1024,2,0.01,10.08203125,10.26171875,0.1796875,1
L2-C3,er_n12_p0.3_seed1,1024,2,0.05,10.08203125,10.26171875,0.1796875,1
L2-C1,er_n12_p0.3_seed1,1024,3,0.0,9.9541015625,10.4404296875,0.486328125,1
L2-C2,er_n12_p0.3_seed1,1024,3,0.01,9.9541015625,10.4404296875,0.486328125,1
L2-C3,er_n12_p0.3_seed1,1024,3,0.05,9.9541015625,10.4404296875,0.486328125,1
L2-C1,er_n12_p0.3_seed1,1024,4,0.0,9.91015625,10.2861328125,0.3759765625,1
L2-C2,er_n12_p0.3_seed1,1024,4,0.01,9.91015625,10.2861328125,0.3759765625,1
L2-C3,er_n12_p0.3_seed1,1024,4,0.05,9.91015625,10.2861328125,0.3759765625,1
L2-C1,er_n12_p0.3_seed1,1024,5,0.0,10.1015625,10.37109375,0.26953125,1
L2-C2,er_n12_p0.3_seed1,1024,5,0.01,10.1015625,10.37109375,0.26953125,1
L2-C3,er_n12_p0.3_seed1,1024,5,0.05,10.1015625,10.37109375,0.26953125,1
L2-C1,er_n12_p0.3_seed1,1024,6,0.0,10.052734375,10.3837890625,0.3310546875,1
L2-C2,er_n12_p0.3_seed1,1024,6,0.01,10.052734375,10.3837890625,0.3310546875,1
L2-C3,er_n12_p0.3_seed1,1024,6,0.05,10.052734375,10.3837890625,0.3310546875,1
L2-C1,er_n12_p0.3_seed1,1024,7,0.0,9.9794921875,10.3173828125,0.337890625,1
L2-C2,er_n12_p0.3_seed1,1024,7,0.01,9.9794921875,10.3173828125,0.337890625,1
L2-C3,er_n12_p0.3_seed1,1024,7,0.05,9.9794921875,10.3173828125,0.337890625,1
L2-C1,er_n12_p0.3_seed1,1024,8,0.0,9.97265625,10.2275390625,0.2548828125,1
L2-C2,er_n12_p0.3_seed1,1024,8,0.01,9.97265625,10.2275390625,0.2548828125,1
L2-C3,er_n12_p0.3_seed1,1024,8,0.05,9.97265625,10.2275390625,0.2548828125,1
L2-C1,er_n12_p0.3_seed1,1024,9,0.0,10.0859375,10.302734375,0.216796875,1
L2-C2,er_n12_p0.3_seed1,1024,9,0.01,10.0859375,10.302734375,0.216796875,1
L2-C3,er_n12_p0.3_seed1,1024,9,0.05,10.0859375,10.302734375,0.216796875,1
L2-C1,er_n12_p0.3_seed1,4096,0,0.0,10.0205078125,10.303466796875,0.282958984375,1
L2-C2,er_n12_p0.3_seed1,4096,0,0.01,10.0205078125,10.303466796875,0.282958984375,1
L2-C3,er_n12_p0.3_seed1,4096,0,0.05,10.0205078125,10.303466796875,0.282958984375,1
L2-C1,er_n12_p0.3_seed1,4096,1,0.0,10.0244140625,10.25341796875,0.22900390625,1
L2-C2,er_n12_p0.3_seed1,4096,1,0.01,10.0244140625,10.25341796875,0.22900390625,1
L2-C3,er_n12_p0.3_seed1,4096,1,0.05,10.0244140625,10.25341796875,0.22900390625,1
L2-C1,er_n12_p0.3_seed1,4096,2,0.0,10.02294921875,10.27392578125,0.2509765625,1
L2-C2,er_n12_p0.3_seed1,4096,2,0.01,10.02294921875,10.27392578125,0.2509765625,1
L2-C3,er_n12_p0.3_seed1,4096,2,0.05,10.02294921875,10.27392578125,0.2509765625,1
L2-C1,er_n12_p0.3_seed1,4096,3,0.0,9.964111328125,10.37060546875,0.406494140625,1
L2-C2,er_n12_p0.3_seed1,4096,3,0.01,9.964111328125,10.37060546875,0.406494140625,1
L2-C3,er_n12_p0.3_seed1,4096,3,0.05,9.964111328125,10.37060546875,0.406494140625,1
L2-C1,er_n12_p0.3_seed1,4096,4,0.0,9.97412109375,10.332763671875,0.358642578125,1
L2-C2,er_n12_p0.3_seed1,4096,4,0.01,9.97412109375,10.332763671875,0.358642578125,1
L2-C3,er_n12_p0.3_seed1,4096,4,0.05,9.97412109375,10.332763671875,0.358642578125,1
L2-C1,er_n12_p0.3_seed1,4096,5,0.0,10.024658203125,10.36181640625,0.337158203125,1
L2-C2,er_n12_p0.3_seed1,4096,5,0.01,10.024658203125,10.36181640625,0.337158203125,1
L2-C3,er_n12_p0.3_seed1,4096,5,0.05,10.024658203125,10.36181640625,0.337158203125,1
L2-C1,er_n12_p0.3_seed1,4096,6,0.0,10.04638671875,10.353271484375,0.306884765625,1
L2-C2,er_n12_p0.3_seed1,4096,6,0.01,10.04638671875,10.353271484375,0.306884765625,1
L2-C3,er_n12_p0.3_seed1,4096,6,0.05,10.04638671875,10.353271484375,0.306884765625,1
L2-C1,er_n12_p0.3_seed1,4096,7,0.0,10.0009765625,10.3173828125,0.31640625,1
L2-C2,er_n12_p0.3_seed1,4096,7,0.01,10.0009765625,10.3173828125,0.31640625,1
L2-C3,er_n12_p0.3_seed1,4096,7,0.05,10.0009765625,10.3173828125,0.31640625,1
L2-C1,er_n12_p0.3_seed1,4096,8,0.0,10.028564453125,10.328369140625,0.2998046875,1
L2-C2,er_n12_p0.3_seed1,4096,8,0.01,10.028564453125,10.328369140625,0.2998046875,1
L2-C3,er_n12_p0.3_seed1,4096,8,0.05,10.028564453125,10.328369140625,0.2998046875,1
L2-C1,er_n12_p0.3_seed1,4096,9,0.0,10.032470703125,10.29931640625,0.266845703125,1
L2-C2,er_n12_p0.3_seed1,4096,9,0.01,10.032470703125,10.29931640625,0.266845703125,1
L2-C3,er_n12_p0.3_seed1,4096,9,0.05,10.032470703125,10.29931640625,0.266845703125,1
L2-C1,er_n12_p0.3_seed2,128,0,0.0,5.5234375,5.2578125,-0.265625,0
L2-C2,er_n12_p0.3_seed2,128,0,0.01,5.5234375,5.2578125,-0.265625,0
L2-C3,er_n12_p0.3_seed2,128,0,0.05,5.5234375,5.2578125,-0.265625,0
L2-C1,er_n12_p0.3_seed2,128,1,0.0,5.6640625,5.359375,-0.3046875,0
L2-C2,er_n12_p0.3_seed2,128,1,0.01,5.6640625,5.359375,-0.3046875,0
L2-C3,er_n12_p0.3_seed2,128,1,0.05,5.6640625,5.359375,-0.3046875,0
L2-C1,er_n12_p0.3_seed2,128,2,0.0,5.6953125,5.3359375,-0.359375,0
L2-C2,er_n12_p0.3_seed2,128,2,0.01,5.6953125,5.3359375,-0.359375,0
L2-C3,er_n12_p0.3_seed2,128,2,0.05,5.6953125,5.3359375,-0.359375,0
L2-C1,er_n12_p0.3_seed2,128,3,0.0,5.7578125,5.3203125,-0.4375,0
L2-C2,er_n12_p0.3_seed2,128,3,0.01,5.7578125,5.3203125,-0.4375,0
L2-C3,er_n12_p0.3_seed2,128,3,0.05,5.7578125,5.3203125,-0.4375,0
L2-C1,er_n12_p0.3_seed2,128,4,0.0,5.453125,5.6328125,0.1796875,1
L2-C2,er_n12_p0.3_seed2,128,4,0.01,5.453125,5.6328125,0.1796875,1
L2-C3,er_n12_p0.3_seed2,128,4,0.05,5.453125,5.6328125,0.1796875,1
L2-C1,er_n12_p0.3_seed2,128,5,0.0,5.3984375,5.1171875,-0.28125,0
L2-C2,er_n12_p0.3_seed2,128,5,0.01,5.3984375,5.1171875,-0.28125,0
L2-C3,er_n12_p0.3_seed2,128,5,0.05,5.3984375,5.1171875,-0.28125,0
L2-C1,er_n12_p0.3_seed2,128,6,0.0,5.7265625,5.4375,-0.2890625,0
L2-C2,er_n12_p0.3_seed2,128,6,0.01,5.7265625,5.4375,-0.2890625,0
L2-C3,er_n12_p0.3_seed2,128,6,0.05,5.7265625,5.4375,-0.2890625,0
L2-C1,er_n12_p0.3_seed2,128,7,0.0,5.59375,5.1328125,-0.4609375,0
L2-C2,er_n12_p0.3_seed2,128,7,0.01,5.59375,5.1328125,-0.4609375,0
L2-C3,er_n12_p0.3_seed2,128,7,0.05,5.59375,5.1328125,-0.4609375,0
L2-C1,er_n12_p0.3_seed2,128,8,0.0,5.6328125,5.2421875,-0.390625,0
L2-C2,er_n12_p0.3_seed2,128,8,0.01,5.6328125,5.2421875,-0.390625,0
L2-C3,er_n12_p0.3_seed2,128,8,0.05,5.6328125,5.2421875,-0.390625,0
L2-C1,er_n12_p0.3_seed2,128,9,0.0,5.5234375,5.359375,-0.1640625,0
L2-C2,er_n12_p0.3_seed2,128,9,0.01,5.5234375,5.359375,-0.1640625,0
L2-C3,er_n12_p0.3_seed2,128,9,0.05,5.5234375,5.359375,-0.1640625,0
L2-C1,er_n12_p0.3_seed2,512,0,0.0,5.455078125,5.240234375,-0.21484375,0
L2-C2,er_n12_p0.3_seed2,512,0,0.01,5.455078125,5.240234375,-0.21484375,0
L2-C3,er_n12_p0.3_seed2,512,0,0.05,5.455078125,5.240234375,-0.21484375,0
L2-C1,er_n12_p0.3_seed2,512,1,0.0,5.560546875,5.291015625,-0.26953125,0
L2-C2,er_n12_p0.3_seed2,512,1,0.01,5.560546875,5.291015625,-0.26953125,0
L2-C3,er_n12_p0.3_seed2,512,1,0.05,5.560546875,5.291015625,-0.26953125,0
L2-C1,er_n12_p0.3_seed2,512,2,0.0,5.482421875,5.17578125,-0.306640625,0
L2-C2,er_n12_p0.3_seed2,512,2,0.01,5.482421875,5.17578125,-0.306640625,0
L2-C3,er_n12_p0.3_seed2,512,2,0.05,5.482421875,5.17578125,-0.306640625,0
L2-C1,er_n12_p0.3_seed2,512,3,0.0,5.640625,5.208984375,-0.431640625,0
L2-C2,er_n12_p0.3_seed2,512,3,0.01,5.640625,5.208984375,-0.431640625,0
L2-C3,er_n12_p0.3_seed2,512,3,0.05,5.640625,5.208984375,-0.431640625,0
L2-C1,er_n12_p0.3_seed2,512,4,0.0,5.427734375,5.244140625,-0.18359375,0
L2-C2,er_n12_p0.3_seed2,512,4,0.01,5.427734375,5.244140625,-0.18359375,0
L2-C3,er_n12_p0.3_seed2,512,4,0.05,5.427734375,5.244140625,-0.18359375,0
L2-C1,er_n12_p0.3_seed2,512,5,0.0,5.416015625,5.107421875,-0.30859375,0
L2-C2,er_n12_p0.3_seed2,512,5,0.01,5.416015625,5.107421875,-0.30859375,0
L2-C3,er_n12_p0.3_seed2,512,5,0.05,5.416015625,5.107421875,-0.30859375,0
L2-C1,er_n12_p0.3_seed2,512,6,0.0,5.69921875,5.19921875,-0.5,0
L2-C2,er_n12_p0.3_seed2,512,6,0.01,5.69921875,5.19921875,-0.5,0
L2-C3,er_n12_p0.3_seed2,512,6,0.05,5.69921875,5.19921875,-0.5,0
L2-C1,er_n12_p0.3_seed2,512,7,0.0,5.501953125,5.1171875,-0.384765625,0
L2-C2,er_n12_p0.3_seed2,512,7,0.01,5.501953125,5.1171875,-0.384765625,0
L2-C3,er_n12_p0.3_seed2,512,7,0.05,5.501953125,5.1171875,-0.384765625,0
L2-C1,er_n12_p0.3_seed2,512,8,0.0,5.482421875,5.2578125,-0.224609375,0
L2-C2,er_n12_p0.3_seed2,512,8,0.01,5.482421875,5.2578125,-0.224609375,0
L2-C3,er_n12_p0.3_seed2,512,8,0.05,5.482421875,5.2578125,-0.224609375,0
L2-C1,er_n12_p0.3_seed2,512,9,0.0,5.59375,5.25390625,-0.33984375,0
L2-C2,er_n12_p0.3_seed2,512,9,0.01,5.59375,5.25390625,-0.33984375,0
L2-C3,er_n12_p0.3_seed2,512,9,0.05,5.59375,5.25390625,-0.33984375,0
L2-C1,er_n12_p0.3_seed2,1024,0,0.0,5.490234375,5.2373046875,-0.2529296875,0
L2-C2,er_n12_p0.3_seed2,1024,0,0.01,5.490234375,5.2373046875,-0.2529296875,0
L2-C3,er_n12_p0.3_seed2,1024,0,0.05,5.490234375,5.2373046875,-0.2529296875,0
L2-C1,er_n12_p0.3_seed2,1024,1,0.0,5.609375,5.1787109375,-0.4306640625,0
L2-C2,er_n12_p0.3_seed2,1024,1,0.01,5.609375,5.1787109375,-0.4306640625,0
L2-C3,er_n12_p0.3_seed2,1024,1,0.05,5.609375,5.1787109375,-0.4306640625,0
L2-C1,er_n12_p0.3_seed2,1024,2,0.0,5.5107421875,5.1884765625,-0.322265625,0
L2-C2,er_n12_p0.3_seed2,1024,2,0.01,5.5107421875,5.1884765625,-0.322265625,0
L2-C3,er_n12_p0.3_seed2,1024,2,0.05,5.5107421875,5.1884765625,-0.322265625,0
L2-C1,er_n12_p0.3_seed2,1024,3,0.0,5.5869140625,5.22265625,-0.3642578125,0
L2-C2,er_n12_p0.3_seed2,1024,3,0.01,5.5869140625,5.22265625,-0.3642578125,0
L2-C3,er_n12_p0.3_seed2,1024,3,0.05,5.5869140625,5.22265625,-0.3642578125,0
L2-C1,er_n12_p0.3_seed2,1024,4,0.0,5.478515625,5.2177734375,-0.2607421875,0
L2-C2,er_n12_p0.3_seed2,1024,4,0.01,5.478515625,5.2177734375,-0.2607421875,0
L2-C3,er_n12_p0.3_seed2,1024,4,0.05,5.478515625,5.2177734375,-0.2607421875,0
L2-C1,er_n12_p0.3_seed2,1024,5,0.0,5.494140625,5.150390625,-0.34375,0
L2-C2,er_n12_p0.3_seed2,1024,5,0.01,5.494140625,5.150390625,-0.34375,0
L2-C3,er_n12_p0.3_seed2,1024,5,0.05,5.494140625,5.150390625,-0.34375,0
L2-C1,er_n12_p0.3_seed2,1024,6,0.0,5.615234375,5.205078125,-0.41015625,0
L2-C2,er_n12_p0.3_seed2,1024,6,0.01,5.615234375,5.205078125,-0.41015625,0
L2-C3,er_n12_p0.3_seed2,1024,6,0.05,5.615234375,5.205078125,-0.41015625,0
L2-C1,er_n12_p0.3_seed2,1024,7,0.0,5.4970703125,5.134765625,-0.3623046875,0
L2-C2,er_n12_p0.3_seed2,1024,7,0.01,5.4970703125,5.134765625,-0.3623046875,0
L2-C3,er_n12_p0.3_seed2,1024,7,0.05,5.4970703125,5.134765625,-0.3623046875,0
L2-C1,er_n12_p0.3_seed2,1024,8,0.0,5.5048828125,5.224609375,-0.2802734375,0
L2-C2,er_n12_p0.3_seed2,1024,8,0.01,5.5048828125,5.224609375,-0.2802734375,0
L2-C3,er_n12_p0.3_seed2,1024,8,0.05,5.5048828125,5.224609375,-0.2802734375,0
L2-C1,er_n12_p0.3_seed2,1024,9,0.0,5.6064453125,5.26171875,-0.3447265625,0
L2-C2,er_n12_p0.3_seed2,1024,9,0.01,5.6064453125,5.26171875,-0.3447265625,0
L2-C3,er_n12_p0.3_seed2,1024,9,0.05,5.6064453125,5.26171875,-0.3447265625,0
L2-C1,er_n12_p0.3_seed2,4096,0,0.0,5.4853515625,5.243408203125,-0.241943359375,0
L2-C2,er_n12_p0.3_seed2,4096,0,0.01,5.4853515625,5.243408203125,-0.241943359375,0
L2-C3,er_n12_p0.3_seed2,4096,0,0.05,5.4853515625,5.243408203125,-0.241943359375,0
L2-C1,er_n12_p0.3_seed2,4096,1,0.0,5.579345703125,5.1767578125,-0.402587890625,0
L2-C2,er_n12_p0.3_seed2,4096,1,0.01,5.579345703125,5.1767578125,-0.402587890625,0
L2-C3,er_n12_p0.3_seed2,4096,1,0.05,5.579345703125,5.1767578125,-0.402587890625,0
L2-C1,er_n12_p0.3_seed2,4096,2,0.0,5.505126953125,5.224365234375,-0.28076171875,0
L2-C2,er_n12_p0.3_seed2,4096,2,0.01,5.505126953125,5.224365234375,-0.28076171875,0
L2-C3,er_n12_p0.3_seed2,4096,2,0.05,5.505126953125,5.224365234375,-0.28076171875,0
L2-C1,er_n12_p0.3_seed2,4096,3,0.0,5.5361328125,5.1982421875,-0.337890625,0
L2-C2,er_n12_p0.3_seed2,4096,3,0.01,5.5361328125,5.1982421875,-0.337890625,0
L2-C3,er_n12_p0.3_seed2,4096,3,0.05,5.5361328125,5.1982421875,-0.337890625,0
L2-C1,er_n12_p0.3_seed2,4096,4,0.0,5.501220703125,5.20654296875,-0.294677734375,0
L2-C2,er_n12_p0.3_seed2,4096,4,0.01,5.501220703125,5.20654296875,-0.294677734375,0
L2-C3,er_n12_p0.3_seed2,4096,4,0.05,5.501220703125,5.20654296875,-0.294677734375,0
L2-C1,er_n12_p0.3_seed2,4096,5,0.0,5.511962890625,5.203857421875,-0.30810546875,0
L2-C2,er_n12_p0.3_seed2,4096,5,0.01,5.511962890625,5.203857421875,-0.30810546875,0
L2-C3,er_n12_p0.3_seed2,4096,5,0.05,5.511962890625,5.203857421875,-0.30810546875,0
L2-C1,er_n12_p0.3_seed2,4096,6,0.0,5.558349609375,5.23291015625,-0.325439453125,0
L2-C2,er_n12_p0.3_seed2,4096,6,0.01,5.558349609375,5.23291015625,-0.325439453125,0
L2-C3,er_n12_p0.3_seed2,4096,6,0.05,5.558349609375,5.23291015625,-0.325439453125,0
L2-C1,er_n12_p0.3_seed2,4096,7,0.0,5.54296875,5.235107421875,-0.307861328125,0
L2-C2,er_n12_p0.3_seed2,4096,7,0.01,5.54296875,5.235107421875,-0.307861328125,0
L2-C3,er_n12_p0.3_seed2,4096,7,0.05,5.54296875,5.235107421875,-0.307861328125,0
L2-C1,er_n12_p0.3_seed2,4096,8,0.0,5.4990234375,5.233154296875,-0.265869140625,0
L2-C2,er_n12_p0.3_seed2,4096,8,0.01,5.4990234375,5.233154296875,-0.265869140625,0
L2-C3,er_n12_p0.3_seed2,4096,8,0.05,5.4990234375,5.233154296875,-0.265869140625,0
L2-C1,er_n12_p0.3_seed2,4096,9,0.0,5.523193359375,5.234619140625,-0.28857421875,0
L2-C2,er_n12_p0.3_seed2,4096,9,0.01,5.523193359375,5.234619140625,-0.28857421875,0
