claim_id,instance_id,l1_regime,shots,sim_seed,noise_regime,delta,p1_expected_cut,p2_expected_cut,margin,preserves_direction
COMB-C2,er_n10_p0.2_seed4,sabre-mid,1024,0,ideal,0.01,4.8095703125,4.712890625,-0.0966796875,0
COMB-C3,er_n10_p0.2_seed4,sabre-mid,1024,0,ideal,0.05,4.8095703125,4.712890625,-0.0966796875,0
COMB-C1,er_n10_p0.2_seed4,sabre-mid,1024,0,depol-medium,0.0,4.9248046875,4.6943359375,-0.23046875,0
COMB-C2,er_n10_p0.2_seed4,sabre-mid,1024,0,depol-medium,0.01,4.9248046875,4.6943359375,-0.23046875,0
COMB-C3,er_n10_p0.2_seed4,sabre-mid,1024,0,depol-medium,0.05,4.9248046875,4.6943359375,-0.23046875,0
COMB-C1,er_n10_p0.2_seed4,sabre-mid,1024,0,depol-high,0.0,4.9375,4.7783203125,-0.1591796875,0
COMB-C2,er_n10_p0.2_seed4,sabre-mid,1024,0,depol-high,0.01,4.9375,4.7783203125,-0.1591796875,0
COMB-C3,er_n10_p0.2_seed4,sabre-mid,1024,0,depol-high,0.05,4.9375,4.7783203125,-0.1591796875,0
COMB-C1,er_n10_p0.2_seed4,sabre-mid,1024,1,ideal,0.0,4.9365234375,4.626953125,-0.3095703125,0
COMB-C2,er_n10_p0.2_seed4,sabre-mid,1024,1,ideal,0.01,4.9365234375,4.626953125,-0.3095703125,0
COMB-C3,er_n10_p0.2_seed4,sabre-mid,1024,1,ideal,0.05,4.9365234375,4.626953125,-0.3095703125,0
COMB-C1,er_n10_p0.2_seed4,sabre-mid,1024,1,depol-medium,0.0,4.9287109375,4.6953125,-0.2333984375,0
COMB-C2,er_n10_p0.2_seed4,sabre-mid,1024,1,depol-medium,0.01,4.9287109375,4.6953125,-0.2333984375,0
COMB-C3,er_n10_p0.2_seed4,sabre-mid,1024,1,depol-medium,0.05,4.9287109375,4.6953125,-0.2333984375,0
COMB-C1,er_n10_p0.2_seed4,sabre-mid,1024,1,depol-high,0.0,4.94140625,4.779296875,-0.162109375,0
COMB-C2,er_n10_p0.2_seed4,sabre-mid,1024,1,depol-high,0.01,4.94140625,4.779296875,-0.162109375,0
COMB-C3,er_n10_p0.2_seed4,sabre-mid,1024,1,depol-high,0.05,4.94140625,4.779296875,-0.162109375,0
COMB-C1,er_n10_p0.2_seed4,sabre-mid,1024,2,ideal,0.0,4.8681640625,4.634765625,-0.2333984375,0
COMB-C2,er_n10_p0.2_seed4,sabre-mid,1024,2,ideal,0.01,4.8681640625,4.634765625,-0.2333984375,0
COMB-C3,er_n10_p0.2_seed4,sabre-mid,1024,2,ideal,0.05,4.8681640625,4.634765625,-0.2333984375,0
COMB-C1,er_n10_p0.2_seed4,sabre-mid,1024,2,depol-medium,0.0,4.9287109375,4.6953125,-0.2333984375,0
COMB-C2,er_n10_p0.2_seed4,sabre-mid,1024,2,depol-medium,0.01,4.9287109375,4.6953125,-0.2333984375,0
COMB-C3,er_n10_p0.2_seed4,sabre-mid,1024,2,depol-medium,0.05,4.9287109375,4.6953125,-0.2333984375,0
COMB-C1,er_n10_p0.2_seed4,sabre-mid,1024,2,depol-high,0.0,4.94140625,4.779296875,-0.162109375,0
COMB-C2,er_n10_p0.2_seed4,sabre-mid,1024,2,depol-high,0.01,4.94140625,4.779296875,-0.162109375,0
COMB-C3,er_n10_p0.2_seed4,sabre-mid,1024,2,depol-high,0.05,4.94140625,4.779296875,-0.162109375,0
COMB-C1,er_n10_p0.2_seed4,dense-high,512,0,ideal,0.0,4.873046875,4.732421875,-0.140625,0
COMB-C2,er_n10_p0.2_seed4,dense-high,512,0,ideal,0.01,4.873046875,4.732421875,-0.140625,0
COMB-C3,er_n10_p0.2_seed4,dense-high,512,0,ideal,0.05,4.873046875,4.732421875,-0.140625,0
COMB-C1,er_n10_p0.2_seed4,dense-high,512,0,depol-medium,0.0,4.91015625,4.703125,-0.20703125,0
COMB-C2,er_n10_p0.2_seed4,dense-high,512,0,depol-medium,0.01,4.91015625,4.703125,-0.20703125,0
COMB-C3,er_n10_p0.2_seed4,dense-high,512,0,depol-medium,0.05,4.91015625,4.703125,-0.20703125,0
COMB-C1,er_n10_p0.2_seed4,dense-high,512,0,depol-high,0.0,4.93359375,4.75390625,-0.1796875,0
COMB-C2,er_n10_p0.2_seed4,dense-high,512,0,depol-high,0.01,4.93359375,4.75390625,-0.1796875,0
COMB-C3,er_n10_p0.2_seed4,dense-high,512,0,depol-high,0.05,4.93359375,4.75390625,-0.1796875,0
COMB-C1,er_n10_p0.2_seed4,dense-high,512,1,ideal,0.0,4.955078125,4.72265625,-0.232421875,0
COMB-C2,er_n10_p0.2_seed4,dense-high,512,1,ideal,0.01,4.955078125,4.72265625,-0.232421875,0
COMB-C3,er_n10_p0.2_seed4,dense-high,512,1,ideal,0.05,4.955078125,4.72265625,-0.232421875,0
COMB-C1,er_n10_p0.2_seed4,dense-high,512,1,depol-medium,0.0,4.9140625,4.705078125,-0.208984375,0
COMB-C2,er_n10_p0.2_seed4,dense-high,512,1,depol-medium,0.01,4.9140625,4.705078125,-0.208984375,0
COMB-C3,er_n10_p0.2_seed4,dense-high,512,1,depol-medium,0.05,4.9140625,4.705078125,-0.208984375,0
COMB-C1,er_n10_p0.2_seed4,dense-high,512,1,depol-high,0.0,4.9375,4.755859375,-0.181640625,0
COMB-C2,er_n10_p0.2_seed4,dense-high,512,1,depol-high,0.01,4.9375,4.755859375,-0.181640625,0
COMB-C3,er_n10_p0.2_seed4,dense-high,512,1,depol-high,0.05,4.9375,4.755859375,-0.181640625,0
COMB-C1,er_n10_p0.2_seed4,dense-high,512,2,ideal,0.0,4.71484375,4.53125,-0.18359375,0
COMB-C2,er_n10_p0.2_seed4,dense-high,512,2,ideal,0.01,4.71484375,4.53125,-0.18359375,0
COMB-C3,er_n10_p0.2_seed4,dense-high,512,2,ideal,0.05,4.71484375,4.53125,-0.18359375,0
COMB-C1,er_n10_p0.2_seed4,dense-high,512,2,depol-medium,0.0,4.912109375,4.69921875,-0.212890625,0
COMB-C2,er_n10_p0.2_seed4,dense-high,512,2,depol-medium,0.01,4.912109375,4.69921875,-0.212890625,0
COMB-C3,er_n10_p0.2_seed4,dense-high,512,2,depol-medium,0.05,4.912109375,4.69921875,-0.212890625,0
COMB-C1,er_n10_p0.2_seed4,dense-high,512,2,depol-high,0.0,4.935546875,4.75,-0.185546875,0
COMB-C2,er_n10_p0.2_seed4,dense-high,512,2,depol-high,0.01,4.935546875,4.75,-0.185546875,0
COMB-C3,er_n10_p0.2_seed4,dense-high,512,2,depol-high,0.05,4.935546875,4.75,-0.185546875,0
COMB-C1,er_n10_p0.2_seed4,dense-high,1024,0,ideal,0.0,4.8095703125,4.712890625,-0.0966796875,0
COMB-C2,er_n10_p0.2_seed4,dense-high,1024,0,ideal,0.01,4.8095703125,4.712890625,-0.0966796875,0
COMB-C3,er_n10_p0.2_seed4,dense-high,1024,0,ideal,0.05,4.8095703125,4.712890625,-0.0966796875,0
COMB-C1,er_n10_p0.2_seed4,dense-high,1024,0,depol-medium,0.0,4.9248046875,4.6943359375,-0.23046875,0
COMB-C2,er_n10_p0.2_seed4,dense-high,1024,0,depol-medium,0.01,4.9248046875,4.6943359375,-0.23046875,0
COMB-C3,er_n10_p0.2_seed4,dense-high,1024,0,depol-medium,0.05,4.9248046875,4.6943359375,-0.23046875,0
COMB-C1,er_n10_p0.2_seed4,dense-high,1024,0,depol-high,0.0,4.9375,4.7783203125,-0.1591796875,0
COMB-C2,er_n10_p0.2_seed4,dense-high,1024,0,depol-high,0.01,4.9375,4.7783203125,-0.1591796875,0
COMB-C3,er_n10_p0.2_seed4,dense-high,1024,0,depol-high,0.05,4.9375,4.7783203125,-0.1591796875,0
COMB-C1,er_n10_p0.2_seed4,dense-high,1024,1,ideal,0.0,4.9365234375,4.626953125,-0.3095703125,0
COMB-C2,er_n10_p0.2_seed4,dense-high,1024,1,ideal,0.01,4.9365234375,4.626953125,-0.3095703125,0
COMB-C3,er_n10_p0.2_seed4,dense-high,1024,1,ideal,0.05,4.9365234375,4.626953125,-0.3095703125,0
COMB-C1,er_n10_p0.2_seed4,dense-high,1024,1,depol-medium,0.0,4.9287109375,4.6953125,-0.2333984375,0
COMB-C2,er_n10_p0.2_seed4,dense-high,1024,1,depol-medium,0.01,4.9287109375,4.6953125,-0.2333984375,0
COMB-C3,er_n10_p0.2_seed4,dense-high,1024,1,depol-medium,0.05,4.9287109375,4.6953125,-0.2333984375,0
COMB-C1,er_n10_p0.2_seed4,dense-high,1024,1,depol-high,0.0,4.94140625,4.779296875,-0.162109375,0
COMB-C2,er_n10_p0.2_seed4,dense-high,1024,1,depol-high,0.01,4.94140625,4.779296875,-0.162109375,0
COMB-C3,er_n10_p0.2_seed4,dense-high,1024,1,depol-high,0.05,4.94140625,4.779296875,-0.162109375,0
COMB-C1,er_n10_p0.2_seed4,dense-high,1024,2,ideal,0.0,4.8681640625,4.634765625,-0.2333984375,0
COMB-C2,er_n10_p0.2_seed4,dense-high,1024,2,ideal,0.01,4.8681640625,4.634765625,-0.2333984375,0
COMB-C3,er_n10_p0.2_seed4,dense-high,1024,2,ideal,0.05,4.8681640625,4.634765625,-0.2333984375,0
COMB-C1,er_n10_p0.2_seed4,dense-high,1024,2,depol-medium,0.0,4.9287109375,4.6953125,-0.2333984375,0
COMB-C2,er_n10_p0.2_seed4,dense-high,1024,2,depol-medium,0.01,4.9287109375,4.6953125,-0.2333984375,0
COMB-C3,er_n10_p0.2_seed4,dense-high,1024,2,depol-medium,0.05,4.9287109375,4.6953125,-0.2333984375,0
COMB-C1,er_n10_p0.2_seed4,dense-high,1024,2,depol-high,0.0,4.94140625,4.779296875,-0.162109375,0
COMB-C2,er_n10_p0.2_seed4,dense-high,1024,2,depol-high,0.01,4.94140625,4.779296875,-0.162109375,0
COMB-C3,er_n10_p0.2_seed4,dense-high,1024,2,depol-high,0.05,4.94140625,4.779296875,-0.162109375,0
COMB-C1,er_n10_p0.2_seed4,constrained-basis,512,0,ideal,0.0,4.873046875,4.732421875,-0.140625,0
COMB-C2,er_n10_p0.2_seed4,constrained-basis,512,0,ideal,0.01,4.873046875,4.732421875,-0.140625,0
COMB-C3,er_n10_p0.2_seed4,constrained-basis,512,0,ideal,0.05,4.873046875,4.732421875,-0.140625,0
COMB-C1,er_n10_p0.2_seed4,constrained-basis,512,0,depol-medium,0.0,4.9453125,4.697265625,-0.248046875,0
COMB-C2,er_n10_p0.2_seed4,constrained-basis,512,0,depol-medium,0.01,4.9453125,4.697265625,-0.248046875,0
COMB-C3,er_n10_p0.2_seed4,constrained-basis,512,0,depol-medium,0.05,4.9453125,4.697265625,-0.248046875,0
COMB-C1,er_n10_p0.2_seed4,constrained-basis,512,0,depol-high,0.0,4.96484375,4.791015625,-0.173828125,0
COMB-C2,er_n10_p0.2_seed4,constrained-basis,512,0,depol-high,0.01,4.96484375,4.791015625,-0.173828125,0
COMB-C3,er_n10_p0.2_seed4,constrained-basis,512,0,depol-high,0.05,4.96484375,4.791015625,-0.173828125,0
COMB-C1,er_n10_p0.2_seed4,constrained-basis,512,1,ideal,0.0,4.955078125,4.72265625,-0.232421875,0
COMB-C2,er_n10_p0.2_seed4,constrained-basis,512,1,ideal,0.01,4.955078125,4.72265625,-0.232421875,0
COMB-C3,er_n10_p0.2_seed4,constrained-basis,512,1,ideal,0.05,4.955078125,4.72265625,-0.232421875,0
COMB-C1,er_n10_p0.2_seed4,constrained-basis,512,1,depol-medium,0.0,4.94921875,4.701171875,-0.248046875,0
COMB-C2,er_n10_p0.2_seed4,constrained-basis,512,1,depol-medium,0.01,4.94921875,4.701171875,-0.248046875,0
COMB-C3,er_n10_p0.2_seed4,constrained-basis,512,1,depol-medium,0.05,4.94921875,4.701171875,-0.248046875,0
COMB-C1,er_n10_p0.2_seed4,constrained-basis,512,1,depol-high,0.0,4.970703125,4.794921875,-0.17578125,0
COMB-C2,er_n10_p0.2_seed4,constrained-basis,512,1,depol-high,0.01,4.970703125,4.794921875,-0.17578125,0
COMB-C3,er_n10_p0.2_seed4,constrained-basis,512,1,depol-high,0.05,4.970703125,4.794921875,-0.17578125,0
COMB-C1,er_n10_p0.2_seed4,constrained-basis,512,2,ideal,0.0,4.71484375,4.53125,-0.18359375,0
COMB-C2,er_n10_p0.2_seed4,constrained-basis,512,2,ideal,0.01,4.71484375,4.53125,-0.18359375,0
COMB-C3,er_n10_p0.2_seed4,constrained-basis,512,2,ideal,0.05,4.71484375,4.53125,-0.18359375,0
COMB-C1,er_n10_p0.2_seed4,constrained-basis,512,2,depol-medium,0.0,4.94140625,4.705078125,-0.236328125,0
COMB-C2,er_n10_p0.2_seed4,constrained-basis,512,2,depol-medium,0.01,4.94140625,4.705078125,-0.236328125,0
COMB-C3,er_n10_p0.2_seed4,constrained-basis,512,2,depol-medium,0.05,4.94140625,4.705078125,-0.236328125,0
COMB-C1,er_n10_p0.2_seed4,constrained-basis,512,2,depol-high,0.0,4.974609375,4.794921875,-0.1796875,0
COMB-C2,er_n10_p0.2_seed4,constrained-basis,512,2,depol-high,0.01,4.974609375,4.794921875,-0.1796875,0
COMB-C3,er_n10_p0.2_seed4,constrained-basis,512,2,depol-high,0.05,4.974609375,4.794921875,-0.1796875,0
COMB-C1,er_n10_p0.2_seed4,constrained-basis,1024,0,ideal,0.0,4.8095703125,4.712890625,-0.0966796875,0
COMB-C2,er_n10_p0.2_seed4,constrained-basis,1024,0,ideal,0.01,4.8095703125,4.712890625,-0.0966796875,0
COMB-C3,er_n10_p0.2_seed4,constrained-basis,1024,0,ideal,0.05,4.8095703125,4.712890625,-0.0966796875,0
COMB-C1,er_n10_p0.2_seed4,constrained-basis,1024,0,depol-medium,0.0,4.9501953125,4.7060546875,-0.244140625,0
COMB-C2,er_n10_p0.2_seed4,constrained-basis,1024,0,depol-medium,0.01,4.9501953125,4.7060546875,-0.244140625,0
COMB-C3,er_n10_p0.2_seed4,constrained-basis,1024,0,depol-medium,0.05,4.9501953125,4.7060546875,-0.244140625,0
COMB-C1,er_n10_p0.2_seed4,constrained-basis,1024,0,depol-high,0.0,4.9794921875,4.7822265625,-0.197265625,0
COMB-C2,er_n10_p0.2_seed4,constrained-basis,1024,0,depol-high,0.01,4.9794921875,4.7822265625,-0.197265625,0
COMB-C3,er_n10_p0.2_seed4,constrained-basis,1024,0,depol-high,0.05,4.9794921875,4.7822265625,-0.197265625,0
COMB-C1,er_n10_p0.2_seed4,constrained-basis,1024,1,ideal,0.0,4.9365234375,4.626953125,-0.3095703125,0
COMB-C2,er_n10_p0.2_seed4,constrained-basis,1024,1,ideal,0.01,4.9365234375,4.626953125,-0.3095703125,0
COMB-C3,er_n10_p0.2_seed4,constrained-basis,1024,1,ideal,0.05,4.9365234375,4.626953125,-0.3095703125,0
COMB-C1,er_n10_p0.2_seed4,constrained-basis,1024,1,depol-medium,0.0,4.94921875,4.70703125,-0.2421875,0
COMB-C2,er_n10_p0.2_seed4,constrained-basis,1024,1,depol-medium,0.01,4.94921875,4.70703125,-0.2421875,0
COMB-C3,er_n10_p0.2_seed4,constrained-basis,1024,1,depol-medium,0.05,4.94921875,4.70703125,-0.2421875,0
COMB-C1,er_n10_p0.2_seed4,constrained-basis,1024,1,depol-high,0.0,4.9794921875,4.783203125,-0.1962890625,0
COMB-C2,er_n10_p0.2_seed4,constrained-basis,1024,1,depol-high,0.01,4.9794921875,4.783203125,-0.1962890625,0
COMB-C3,er_n10_p0.2_seed4,constrained-basis,1024,1,depol-high,0.05,4.9794921875,4.783203125,-0.1962890625,0
COMB-C1,er_n10_p0.2_seed4,constrained-basis,1024,2,ideal,0.0,4.8681640625,4.634765625,-0.2333984375,0
COMB-C2,er_n10_p0.2_seed4,constrained-basis,1024,2,ideal,0.01,4.8681640625,4.634765625,-0.2333984375,0
COMB-C3,er_n10_p0.2_seed4,constrained-basis,1024,2,ideal,0.05,4.8681640625,4.634765625,-0.2333984375,0
COMB-C1,er_n10_p0.2_seed4,constrained-basis,1024,2,depol-medium,0.0,4.9453125,4.7060546875,-0.2392578125,0
COMB-C2,er_n10_p0.2_seed4,constrained-basis,1024,2,depol-medium,0.01,4.9453125,4.7060546875,-0.2392578125,0
COMB-C3,er_n10_p0.2_seed4,constrained-basis,1024,2,depol-medium,0.05,4.9453125,4.7060546875,-0.2392578125,0
COMB-C1,er_n10_p0.2_seed4,constrained-basis,1024,2,depol-high,0.0,4.9814453125,4.7802734375,-0.201171875,0
COMB-C2,er_n10_p0.2_seed4,constrained-basis,1024,2,depol-high,0.01,4.9814453125,4.7802734375,-0.201171875,0
COMB-C3,er_n10_p0.2_seed4,constrained-basis,1024,2,depol-high,0.05,4.9814453125,4.7802734375,-0.201171875,0
COMB-C1,er_n10_p0.2_seed5,default-low,512,0,ideal,0.0,3.384765625,3.146484375,-0.23828125,0
COMB-C2,er_n10_p0.2_seed5,default-low,512,0,ideal,0.01,3.384765625,3.146484375,-0.23828125,0
COMB-C3,er_n10_p0.2_seed5,default-low,512,0,ideal,0.05,3.384765625,3.146484375,-0.23828125,0
COMB-C1,er_n10_p0.2_seed5,default-low,512,0,depol-medium,0.0,3.388671875,3.25,-0.138671875,0
COMB-C2,er_n10_p0.2_seed5,default-low,512,0,depol-medium,0.01,3.388671875,3.25,-0.138671875,0
COMB-C3,er_n10_p0.2_seed5,default-low,512,0,depol-medium,0.05,3.388671875,3.25,-0.138671875,0
COMB-C1,er_n10_p0.2_seed5,default-low,512,0,depol-high,0.0,3.53125,3.576171875,0.044921875,1
COMB-C2,er_n10_p0.2_seed5,default-low,512,0,depol-high,0.01,3.53125,3.576171875,0.044921875,1
COMB-C3,er_n10_p0.2_seed5,default-low,512,0,depol-high,0.05,3.53125,3.576171875,0.044921875,0
COMB-C1,er_n10_p0.2_seed5,default-low,512,1,ideal,0.0,3.416015625,3.23046875,-0.185546875,0
COMB-C2,er_n10_p0.2_seed5,default-low,512,1,ideal,0.01,3.416015625,3.23046875,-0.185546875,0
COMB-C3,er_n10_p0.2_seed5,default-low,512,1,ideal,0.05,3.416015625,3.23046875,-0.185546875,0
COMB-C1,er_n10_p0.2_seed5,default-low,512,1,depol-medium,0.0,3.392578125,3.263671875,-0.12890625,0
COMB-C2,er_n10_p0.2_seed5,default-low,512,1,depol-medium,0.01,3.392578125,3.263671875,-0.12890625,0
COMB-C3,er_n10_p0.2_seed5,default-low,512,1,depol-medium,0.05,3.392578125,3.263671875,-0.12890625,0
COMB-C1,er_n10_p0.2_seed5,default-low,512,1,depol-high,0.0,3.537109375,3.58984375,0.052734375,1
COMB-C2,er_n10_p0.2_seed5,default-low,512,1,depol-high,0.01,3.537109375,3.58984375,0.052734375,1
COMB-C3,er_n10_p0.2_seed5,default-low,512,1,depol-high,0.05,3.537109375,3.58984375,0.052734375,1
COMB-C1,er_n10_p0.2_seed5,default-low,512,2,ideal,0.0,3.21484375,3.037109375,-0.177734375,0
COMB-C2,er_n10_p0.2_seed5,default-low,512,2,ideal,0.01,3.21484375,3.037109375,-0.177734375,0
COMB-C3,er_n10_p0.2_seed5,default-low,512,2,ideal,0.05,3.21484375,3.037109375,-0.177734375,0
COMB-C1,er_n10_p0.2_seed5,default-low,512,2,depol-medium,0.0,3.390625,3.263671875,-0.126953125,0
COMB-C2,er_n10_p0.2_seed5,default-low,512,2,depol-medium,0.01,3.390625,3.263671875,-0.126953125,0
COMB-C3,er_n10_p0.2_seed5,default-low,512,2,depol-medium,0.05,3.390625,3.263671875,-0.126953125,0
COMB-C1,er_n10_p0.2_seed5,default-low,512,2,depol-high,0.0,3.53515625,3.5859375,0.05078125,1
COMB-C2,er_n10_p0.2_seed5,default-low,512,2,depol-high,0.01,3.53515625,3.5859375,0.05078125,1
COMB-C3,er_n10_p0.2_seed5,default-low,512,2,depol-high,0.05,3.53515625,3.5859375,0.05078125,1
COMB-C1,er_n10_p0.2_seed5,default-low,1024,0,ideal,0.0,3.3505859375,3.1572265625,-0.193359375,0
COMB-C2,er_n10_p0.2_seed5,default-low,1024,0,ideal,0.01,3.3505859375,3.1572265625,-0.193359375,0
COMB-C3,er_n10_p0.2_seed5,default-low,1024,0,ideal,0.05,3.3505859375,3.1572265625,-0.193359375,0
COMB-C1,er_n10_p0.2_seed5,default-low,1024,0,depol-medium,0.0,3.4072265625,3.205078125,-0.2021484375,0
COMB-C2,er_n10_p0.2_seed5,default-low,1024,0,depol-medium,0.01,3.4072265625,3.205078125,-0.2021484375,0
COMB-C3,er_n10_p0.2_seed5,default-low,1024,0,depol-medium,0.05,3.4072265625,3.205078125,-0.2021484375,0
COMB-C1,er_n10_p0.2_seed5,default-low,1024,0,depol-high,0.0,3.5810546875,3.494140625,-0.0869140625,0
COMB-C2,er_n10_p0.2_seed5,default-low,1024,0,depol-high,0.01,3.5810546875,3.494140625,-0.0869140625,0
COMB-C3,er_n10_p0.2_seed5,default-low,1024,0,depol-high,0.05,3.5810546875,3.494140625,-0.0869140625,0
COMB-C1,er_n10_p0.2_seed5,default-low,1024,1,ideal,0.0,3.3818359375,3.1748046875,-0.20703125,0
COMB-C2,er_n10_p0.2_seed5,default-low,1024,1,ideal,0.01,3.3818359375,3.1748046875,-0.20703125,0
COMB-C3,er_n10_p0.2_seed5,default-low,1024,1,ideal,0.05,3.3818359375,3.1748046875,-0.20703125,0
COMB-C1,er_n10_p0.2_seed5,default-low,1024,1,depol-medium,0.0,3.4091796875,3.2080078125,-0.201171875,0
COMB-C2,er_n10_p0.2_seed5,default-low,1024,1,depol-medium,0.01,3.4091796875,3.2080078125,-0.201171875,0
COMB-C3,er_n10_p0.2_seed5,default-low,1024,1,depol-medium,0.05,3.4091796875,3.2080078125,-0.201171875,0
COMB-C1,er_n10_p0.2_seed5,default-low,1024,1,depol-high,0.0,3.5830078125,3.498046875,-0.0849609375,0
COMB-C2,er_n10_p0.2_seed5,default-low,1024,1,depol-high,0.01,3.5830078125,3.498046875,-0.0849609375,0
COMB-C3,er_n10_p0.2_seed5,default-low,1024,1,depol-high,0.05,3.5830078125,3.498046875,-0.0849609375,0
COMB-C1,er_n10_p0.2_seed5,default-low,1024,2,ideal,0.0,3.26171875,3.0771484375,-0.1845703125,0
COMB-C2,er_n10_p0.2_seed5,default-low,1024,2,ideal,0.01,3.26171875,3.0771484375,-0.1845703125,0
COMB-C3,er_n10_p0.2_seed5,default-low,1024,2,ideal,0.05,3.26171875,3.0771484375,-0.1845703125,0
COMB-C1,er_n10_p0.2_seed5,default-low,1024,2,depol-medium,0.0,3.4072265625,3.208984375,-0.1982421875,0
COMB-C2,er_n10_p0.2_seed5,default-low,1024,2,depol-medium,0.01,3.4072265625,3.208984375,-0.1982421875,0
COMB-C3,er_n10_p0.2_seed5,default-low,1024,2,depol-medium,0.05,3.4072265625,3.208984375,-0.1982421875,0
COMB-C1,er_n10_p0.2_seed5,default-low,1024,2,depol-high,0.0,3.5810546875,3.4970703125,-0.083984375,0
COMB-C2,er_n10_p0.2_seed5,default-low,1024,2,depol-high,0.01,3.5810546875,3.4970703125,-0.083984375,0
COMB-C3,er_n10_p0.2_seed5,default-low,1024,2,depol-high,0.05,3.5810546875,3.4970703125,-0.083984375,0
COMB-C1,er_n10_p0.2_seed5,sabre-mid,512,0,ideal,0.0,3.384765625,3.146484375,-0.23828125,0
COMB-C2,er_n10_p0.2_seed5,sabre-mid,512,0,ideal,0.01,3.384765625,3.146484375,-0.23828125,0
COMB-C3,er_n10_p0.2_seed5,sabre-mid,512,0,ideal,0.05,3.384765625,3.146484375,-0.23828125,0
COMB-C1,er_n10_p0.2_seed5,sabre-mid,512,0,depol-medium,0.0,3.388671875,3.25,-0.138671875,0
COMB-C2,er_n10_p0.2_seed5,sabre-mid,512,0,depol-medium,0.01,3.388671875,3.25,-0.138671875,0
COMB-C3,er_n10_p0.2_seed5,sabre-mid,512,0,depol-medium,0.05,3.388671875,3.25,-0.138671875,0
COMB-C1,er_n10_p0.2_seed5,sabre-mid,512,0,depol-high,0.0,3.53125,3.576171875,0.044921875,1
COMB-C2,er_n10_p0.2_seed5,sabre-mid,512,0,depol-high,0.01,3.53125,3.576171875,0.044921875,1
COMB-C3,er_n10_p0.2_seed5,sabre-mid,512,0,depol-high,0.05,3.53125,3.576171875,0.044921875,0
COMB-C1,er_n10_p0.2_seed5,sabre-mid,512,1,ideal,0.0,3.416015625,3.23046875,-0.185546875,0
COMB-C2,er_n10_p0.2_seed5,sabre-mid,512,1,ideal,0.01,3.416015625,3.23046875,-0.185546875,0
COMB-C3,er_n10_p0.2_seed5,sabre-mid,512,1,ideal,0.05,3.416015625,3.23046875,-0.185546875,0
COMB-C1,er_n10_p0.2_seed5,sabre-mid,512,1,depol-medium,0.0,3.392578125,3.263671875,-0.12890625,0
COMB-C2,er_n10_p0.2_seed5,sabre-mid,512,1,depol-medium,0.01,3.392578125,3.263671875,-0.12890625,0
COMB-C3,er_n10_p0.2_seed5,sabre-mid,512,1,depol-medium,0.05,3.392578125,3.263671875,-0.12890625,0
COMB-C1,er_n10_p0.2_seed5,sabre-mid,512,1,depol-high,0.0,3.537109375,3.58984375,0.052734375,1
COMB-C2,er_n10_p0.2_seed5,sabre-mid,512,1,depol-high,0.01,3.537109375,3.58984375,0.052734375,1
COMB-C3,er_n10_p0.2_seed5,sabre-mid,512,1,depol-high,0.05,3.537109375,3.58984375,0.052734375,1
COMB-C1,er_n10_p0.2_seed5,sabre-mid,512,2,ideal,0.0,3.21484375,3.037109375,-0.177734375,0
COMB-C2,er_n10_p0.2_seed5,sabre-mid,512,2,ideal,0.01,3.21484375,3.037109375,-0.177734375,0
COMB-C3,er_n10_p0.2_seed5,sabre-mid,512,2,ideal,0.05,3.21484375,3.037109375,-0.177734375,0
COMB-C1,er_n10_p0.2_seed5,sabre-mid,512,2,depol-medium,0.0,3.390625,3.263671875,-0.126953125,0
COMB-C2,er_n10_p0.2_seed5,sabre-mid,512,2,depol-medium,0.01,3.390625,3.263671875,-0.126953125,0
COMB-C3,er_n10_p0.2_seed5,sabre-mid,512,2,depol-medium,0.05,3.390625,3.263671875,-0.126953125,0
