claim_id,instance_id,optimizer,init_seed,delta,p1_best_expected_cut,p2_best_expected_cut,p1_n_evals,p2_n_evals,margin,preserves_direction
ALGO-C1,er_n8_p0.3_seed3,COBYLA,6,0.0,4.128267164646988,5.884236080769832,30,30,1.7559689161228444,1
ALGO-C2,er_n8_p0.3_seed3,COBYLA,6,0.01,4.128267164646988,5.884236080769832,30,30,1.7559689161228444,1
ALGO-C3,er_n8_p0.3_seed3,COBYLA,6,0.05,4.128267164646988,5.884236080769832,30,30,1.7559689161228444,1
ALGO-C1,er_n8_p0.3_seed3,COBYLA,7,0.0,4.128267199313492,4.130851985646158,30,30,0.0025847863326662335,1
ALGO-C2,er_n8_p0.3_seed3,COBYLA,7,0.01,4.128267199313492,4.130851985646158,30,30,0.0025847863326662335,0
ALGO-C3,er_n8_p0.3_seed3,COBYLA,7,0.05,4.128267199313492,4.130851985646158,30,30,0.0025847863326662335,0
ALGO-C1,er_n8_p0.3_seed3,COBYLA,8,0.0,4.128267367048701,4.131672262705879,30,30,0.003404895657178386,1
ALGO-C2,er_n8_p0.3_seed3,COBYLA,8,0.01,4.128267367048701,4.131672262705879,30,30,0.003404895657178386,0
ALGO-C3,er_n8_p0.3_seed3,COBYLA,8,0.05,4.128267367048701,4.131672262705879,30,30,0.003404895657178386,0
ALGO-C1,er_n8_p0.3_seed3,COBYLA,9,0.0,5.886097355418088,6.372995642874599,30,30,0.4868982874565111,1
ALGO-C2,er_n8_p0.3_seed3,COBYLA,9,0.01,5.886097355418088,6.372995642874599,30,30,0.4868982874565111,1
ALGO-C3,er_n8_p0.3_seed3,COBYLA,9,0.05,5.886097355418088,6.372995642874599,30,30,0.4868982874565111,1
ALGO-C1,er_n8_p0.3_seed3,Nelder-Mead,0,0.0,4.128267417849474,6.1775556310477056,53,49,2.0492882131982313,1
ALGO-C2,er_n8_p0.3_seed3,Nelder-Mead,0,0.01,4.128267417849474,6.1775556310477056,53,49,2.0492882131982313,1
ALGO-C3,er_n8_p0.3_seed3,Nelder-Mead,0,0.05,4.128267417849474,6.1775556310477056,53,49,2.0492882131982313,1
ALGO-C1,er_n8_p0.3_seed3,Nelder-Mead,1,0.0,4.128267389778713,4.11553960728273,52,52,-0.012727782495983497,0
ALGO-C2,er_n8_p0.3_seed3,Nelder-Mead,1,0.01,4.128267389778713,4.11553960728273,52,52,-0.012727782495983497,0
ALGO-C3,er_n8_p0.3_seed3,Nelder-Mead,1,0.05,4.128267389778713,4.11553960728273,52,52,-0.012727782495983497,0
ALGO-C1,er_n8_p0.3_seed3,Nelder-Mead,2,0.0,5.886096457438966,5.524268882294776,55,49,-0.36182757514418995,0
ALGO-C2,er_n8_p0.3_seed3,Nelder-Mead,2,0.01,5.886096457438966,5.524268882294776,55,49,-0.36182757514418995,0
ALGO-C3,er_n8_p0.3_seed3,Nelder-Mead,2,0.05,5.886096457438966,5.524268882294776,55,49,-0.36182757514418995,0
ALGO-C1,er_n8_p0.3_seed3,Nelder-Mead,3,0.0,5.886093812549423,6.6185471078537805,57,53,0.7324532953043574,1
ALGO-C2,er_n8_p0.3_seed3,Nelder-Mead,3,0.01,5.886093812549423,6.6185471078537805,57,53,0.7324532953043574,1
ALGO-C3,er_n8_p0.3_seed3,Nelder-Mead,3,0.05,5.886093812549423,6.6185471078537805,57,53,0.7324532953043574,1
ALGO-C1,er_n8_p0.3_seed3,Nelder-Mead,4,0.0,5.886096146680979,5.490915543849666,51,54,-0.39518060283131273,0
ALGO-C2,er_n8_p0.3_seed3,Nelder-Mead,4,0.01,5.886096146680979,5.490915543849666,51,54,-0.39518060283131273,0
ALGO-C3,er_n8_p0.3_seed3,Nelder-Mead,4,0.05,5.886096146680979,5.490915543849666,51,54,-0.39518060283131273,0
ALGO-C1,er_n8_p0.3_seed3,Nelder-Mead,5,0.0,5.886095928329822,5.925370654777411,43,53,0.039274726447589,1
ALGO-C2,er_n8_p0.3_seed3,Nelder-Mead,5,0.01,5.886095928329822,5.925370654777411,43,53,0.039274726447589,1
ALGO-C3,er_n8_p0.3_seed3,Nelder-Mead,5,0.05,5.886095928329822,5.925370654777411,43,53,0.039274726447589,0
ALGO-C1,er_n8_p0.3_seed3,Nelder-Mead,6,0.0,4.128266976157086,4.488887176199687,41,53,0.3606202000426011,1
ALGO-C2,er_n8_p0.3_seed3,Nelder-Mead,6,0.01,4.128266976157086,4.488887176199687,41,53,0.3606202000426011,1
ALGO-C3,er_n8_p0.3_seed3,Nelder-Mead,6,0.05,4.128266976157086,4.488887176199687,41,53,0.3606202000426011,1
ALGO-C1,er_n8_p0.3_seed3,Nelder-Mead,7,0.0,4.1282673045169105,4.137816537231131,33,50,0.009549232714220146,1
ALGO-C2,er_n8_p0.3_seed3,Nelder-Mead,7,0.01,4.1282673045169105,4.137816537231131,33,50,0.009549232714220146,0
ALGO-C3,er_n8_p0.3_seed3,Nelder-Mead,7,0.05,4.1282673045169105,4.137816537231131,33,50,0.009549232714220146,0
ALGO-C1,er_n8_p0.3_seed3,Nelder-Mead,8,0.0,4.128267052073349,4.133586642558651,39,51,0.005319590485301617,1
ALGO-C2,er_n8_p0.3_seed3,Nelder-Mead,8,0.01,4.128267052073349,4.133586642558651,39,51,0.005319590485301617,0
ALGO-C3,er_n8_p0.3_seed3,Nelder-Mead,8,0.05,4.128267052073349,4.133586642558651,39,51,0.005319590485301617,0
ALGO-C1,er_n8_p0.3_seed3,Nelder-Mead,9,0.0,5.886095587014197,6.356382582132859,58,51,0.4702869951186619,1
ALGO-C2,er_n8_p0.3_seed3,Nelder-Mead,9,0.01,5.886095587014197,6.356382582132859,58,51,0.4702869951186619,1
ALGO-C3,er_n8_p0.3_seed3,Nelder-Mead,9,0.05,5.886095587014197,6.356382582132859,58,51,0.4702869951186619,1
ALGO-C1,er_n8_p0.3_seed3,Powell,0,0.0,5.886097365786238,6.711606318997919,41,277,0.8255089532116813,1
ALGO-C2,er_n8_p0.3_seed3,Powell,0,0.01,5.886097365786238,6.711606318997919,41,277,0.8255089532116813,1
ALGO-C3,er_n8_p0.3_seed3,Powell,0,0.05,5.886097365786238,6.711606318997919,41,277,0.8255089532116813,1
ALGO-C1,er_n8_p0.3_seed3,Powell,1,0.0,5.886097365835003,6.382197897782327,93,241,0.4961005319473246,1
ALGO-C2,er_n8_p0.3_seed3,Powell,1,0.01,5.886097365835003,6.382197897782327,93,241,0.4961005319473246,1
ALGO-C3,er_n8_p0.3_seed3,Powell,1,0.05,5.886097365835003,6.382197897782327,93,241,0.4961005319473246,1
ALGO-C1,er_n8_p0.3_seed3,Powell,2,0.0,5.88609723600222,5.887637139985515,40,114,0.0015399039832955097,1
ALGO-C2,er_n8_p0.3_seed3,Powell,2,0.01,5.88609723600222,5.887637139985515,40,114,0.0015399039832955097,0
ALGO-C3,er_n8_p0.3_seed3,Powell,2,0.05,5.88609723600222,5.887637139985515,40,114,0.0015399039832955097,0
ALGO-C1,er_n8_p0.3_seed3,Powell,3,0.0,5.886097309760614,5.888216982965598,57,121,0.002119673204983741,1
ALGO-C2,er_n8_p0.3_seed3,Powell,3,0.01,5.886097309760614,5.888216982965598,57,121,0.002119673204983741,0
ALGO-C3,er_n8_p0.3_seed3,Powell,3,0.05,5.886097309760614,5.888216982965598,57,121,0.002119673204983741,0
ALGO-C1,er_n8_p0.3_seed3,Powell,4,0.0,5.886097365844787,5.887871237088201,62,118,0.0017738712434143267,1
ALGO-C2,er_n8_p0.3_seed3,Powell,4,0.01,5.886097365844787,5.887871237088201,62,118,0.0017738712434143267,0
ALGO-C3,er_n8_p0.3_seed3,Powell,4,0.05,5.886097365844787,5.887871237088201,62,118,0.0017738712434143267,0
ALGO-C1,er_n8_p0.3_seed3,Powell,5,0.0,5.886097365844781,6.58220790183578,60,253,0.6961105359909991,1
ALGO-C2,er_n8_p0.3_seed3,Powell,5,0.01,5.886097365844781,6.58220790183578,60,253,0.6961105359909991,1
ALGO-C3,er_n8_p0.3_seed3,Powell,5,0.05,5.886097365844781,6.58220790183578,60,253,0.6961105359909991,1
ALGO-C1,er_n8_p0.3_seed3,Powell,6,0.0,5.886097365119832,6.711606748968692,38,204,0.8255093838488605,1
ALGO-C2,er_n8_p0.3_seed3,Powell,6,0.01,5.886097365119832,6.711606748968692,38,204,0.8255093838488605,1
ALGO-C3,er_n8_p0.3_seed3,Powell,6,0.05,5.886097365119832,6.711606748968692,38,204,0.8255093838488605,1
ALGO-C1,er_n8_p0.3_seed3,Powell,7,0.0,5.886097365844794,6.382236144522303,71,282,0.49613877867750933,1
ALGO-C2,er_n8_p0.3_seed3,Powell,7,0.01,5.886097365844794,6.382236144522303,71,282,0.49613877867750933,1
ALGO-C3,er_n8_p0.3_seed3,Powell,7,0.05,5.886097365844794,6.382236144522303,71,282,0.49613877867750933,1
ALGO-C1,er_n8_p0.3_seed3,Powell,8,0.0,5.886097365711475,6.582189988710925,60,281,0.6960926229994504,1
ALGO-C2,er_n8_p0.3_seed3,Powell,8,0.01,5.886097365711475,6.582189988710925,60,281,0.6960926229994504,1
ALGO-C3,er_n8_p0.3_seed3,Powell,8,0.05,5.886097365711475,6.582189988710925,60,281,0.6960926229994504,1
ALGO-C1,er_n8_p0.3_seed3,Powell,9,0.0,5.886097365835004,6.382307921210255,61,252,0.4962105553752503,1
ALGO-C2,er_n8_p0.3_seed3,Powell,9,0.01,5.886097365835004,6.382307921210255,61,252,0.4962105553752503,1
ALGO-C3,er_n8_p0.3_seed3,Powell,9,0.05,5.886097365835004,6.382307921210255,61,252,0.4962105553752503,1
ALGO-C1,er_n8_p0.3_seed4,COBYLA,0,0.0,5.720004038394396,7.361247716853988,30,30,1.6412436784595918,1
ALGO-C2,er_n8_p0.3_seed4,COBYLA,0,0.01,5.720004038394396,7.361247716853988,30,30,1.6412436784595918,1
ALGO-C3,er_n8_p0.3_seed4,COBYLA,0,0.05,5.720004038394396,7.361247716853988,30,30,1.6412436784595918,1
ALGO-C1,er_n8_p0.3_seed4,COBYLA,1,0.0,5.7200481318625735,5.786324310507331,30,30,0.06627617864475788,1
ALGO-C2,er_n8_p0.3_seed4,COBYLA,1,0.01,5.7200481318625735,5.786324310507331,30,30,0.06627617864475788,1
ALGO-C3,er_n8_p0.3_seed4,COBYLA,1,0.05,5.7200481318625735,5.786324310507331,30,30,0.06627617864475788,1
ALGO-C1,er_n8_p0.3_seed4,COBYLA,2,0.0,5.720071713695717,7.362482663292418,30,30,1.6424109495967016,1
ALGO-C2,er_n8_p0.3_seed4,COBYLA,2,0.01,5.720071713695717,7.362482663292418,30,30,1.6424109495967016,1
ALGO-C3,er_n8_p0.3_seed4,COBYLA,2,0.05,5.720071713695717,7.362482663292418,30,30,1.6424109495967016,1
ALGO-C1,er_n8_p0.3_seed4,COBYLA,3,0.0,7.354406559084508,7.353215457079415,30,30,-0.001191102005092759,0
ALGO-C2,er_n8_p0.3_seed4,COBYLA,3,0.01,7.354406559084508,7.353215457079415,30,30,-0.001191102005092759,0
ALGO-C3,er_n8_p0.3_seed4,COBYLA,3,0.05,7.354406559084508,7.353215457079415,30,30,-0.001191102005092759,0
ALGO-C1,er_n8_p0.3_seed4,COBYLA,4,0.0,7.354407101391254,7.356904166043559,30,30,0.0024970646523048146,1
ALGO-C2,er_n8_p0.3_seed4,COBYLA,4,0.01,7.354407101391254,7.356904166043559,30,30,0.0024970646523048146,0
ALGO-C3,er_n8_p0.3_seed4,COBYLA,4,0.05,7.354407101391254,7.356904166043559,30,30,0.0024970646523048146,0
ALGO-C1,er_n8_p0.3_seed4,COBYLA,5,0.0,5.720057696221477,8.227614741577655,30,30,2.5075570453561786,1
ALGO-C2,er_n8_p0.3_seed4,COBYLA,5,0.01,5.720057696221477,8.227614741577655,30,30,2.5075570453561786,1
ALGO-C3,er_n8_p0.3_seed4,COBYLA,5,0.05,5.720057696221477,8.227614741577655,30,30,2.5075570453561786,1
ALGO-C1,er_n8_p0.3_seed4,COBYLA,6,0.0,5.720067307178842,7.358008351616007,30,30,1.6379410444371656,1
ALGO-C2,er_n8_p0.3_seed4,COBYLA,6,0.01,5.720067307178842,7.358008351616007,30,30,1.6379410444371656,1
ALGO-C3,er_n8_p0.3_seed4,COBYLA,6,0.05,5.720067307178842,7.358008351616007,30,30,1.6379410444371656,1
ALGO-C1,er_n8_p0.3_seed4,COBYLA,7,0.0,5.720074862458369,7.9461206218700475,30,30,2.2260457594116785,1
ALGO-C2,er_n8_p0.3_seed4,COBYLA,7,0.01,5.720074862458369,7.9461206218700475,30,30,2.2260457594116785,1
ALGO-C3,er_n8_p0.3_seed4,COBYLA,7,0.05,5.720074862458369,7.9461206218700475,30,30,2.2260457594116785,1
ALGO-C1,er_n8_p0.3_seed4,COBYLA,8,0.0,7.354403710967097,5.8139944194644455,30,30,-1.5404092915026517,0
ALGO-C2,er_n8_p0.3_seed4,COBYLA,8,0.01,7.354403710967097,5.8139944194644455,30,30,-1.5404092915026517,0
ALGO-C3,er_n8_p0.3_seed4,COBYLA,8,0.05,7.354403710967097,5.8139944194644455,30,30,-1.5404092915026517,0
ALGO-C1,er_n8_p0.3_seed4,COBYLA,9,0.0,7.354405459086543,7.925978572663011,30,30,0.5715731135764681,1
ALGO-C2,er_n8_p0.3_seed4,COBYLA,9,0.01,7.354405459086543,7.925978572663011,30,30,0.5715731135764681,1
ALGO-C3,er_n8_p0.3_seed4,COBYLA,9,0.05,7.354405459086543,7.925978572663011,30,30,0.5715731135764681,1
ALGO-C1,er_n8_p0.3_seed4,Nelder-Mead,0,0.0,5.720075748754505,7.686031389581014,49,48,1.9659556408265093,1
ALGO-C2,er_n8_p0.3_seed4,Nelder-Mead,0,0.01,5.720075748754505,7.686031389581014,49,48,1.9659556408265093,1
ALGO-C3,er_n8_p0.3_seed4,Nelder-Mead,0,0.05,5.720075748754505,7.686031389581014,49,48,1.9659556408265093,1
ALGO-C1,er_n8_p0.3_seed4,Nelder-Mead,1,0.0,5.72007552412443,5.783345277728707,41,50,0.06326975360427767,1
ALGO-C2,er_n8_p0.3_seed4,Nelder-Mead,1,0.01,5.72007552412443,5.783345277728707,41,50,0.06326975360427767,1
ALGO-C3,er_n8_p0.3_seed4,Nelder-Mead,1,0.05,5.72007552412443,5.783345277728707,41,50,0.06326975360427767,1
ALGO-C1,er_n8_p0.3_seed4,Nelder-Mead,2,0.0,7.354404817876656,7.01193993601859,51,52,-0.34246488185806623,0
ALGO-C2,er_n8_p0.3_seed4,Nelder-Mead,2,0.01,7.354404817876656,7.01193993601859,51,52,-0.34246488185806623,0
ALGO-C3,er_n8_p0.3_seed4,Nelder-Mead,2,0.05,7.354404817876656,7.01193993601859,51,52,-0.34246488185806623,0
ALGO-C1,er_n8_p0.3_seed4,Nelder-Mead,3,0.0,7.354404707861458,7.590959182136999,54,55,0.23655447427554055,1
ALGO-C2,er_n8_p0.3_seed4,Nelder-Mead,3,0.01,7.354404707861458,7.590959182136999,54,55,0.23655447427554055,1
ALGO-C3,er_n8_p0.3_seed4,Nelder-Mead,3,0.05,7.354404707861458,7.590959182136999,54,55,0.23655447427554055,1
ALGO-C1,er_n8_p0.3_seed4,Nelder-Mead,4,0.0,7.354405905519584,7.2103628023228845,51,51,-0.1440431031966991,0
ALGO-C2,er_n8_p0.3_seed4,Nelder-Mead,4,0.01,7.354405905519584,7.2103628023228845,51,51,-0.1440431031966991,0
ALGO-C3,er_n8_p0.3_seed4,Nelder-Mead,4,0.05,7.354405905519584,7.2103628023228845,51,51,-0.1440431031966991,0
ALGO-C1,er_n8_p0.3_seed4,Nelder-Mead,5,0.0,5.720075942234631,5.80731936361069,52,50,0.08724342137605845,1
ALGO-C2,er_n8_p0.3_seed4,Nelder-Mead,5,0.01,5.720075942234631,5.80731936361069,52,50,0.08724342137605845,1
ALGO-C3,er_n8_p0.3_seed4,Nelder-Mead,5,0.05,5.720075942234631,5.80731936361069,52,50,0.08724342137605845,1
ALGO-C1,er_n8_p0.3_seed4,Nelder-Mead,6,0.0,5.720075686153027,5.843196061775515,39,50,0.1231203756224879,1
ALGO-C2,er_n8_p0.3_seed4,Nelder-Mead,6,0.01,5.720075686153027,5.843196061775515,39,50,0.1231203756224879,1
ALGO-C3,er_n8_p0.3_seed4,Nelder-Mead,6,0.05,5.720075686153027,5.843196061775515,39,50,0.1231203756224879,1
ALGO-C1,er_n8_p0.3_seed4,Nelder-Mead,7,0.0,5.720076010718462,5.742137009726852,44,58,0.022060999008389537,1
ALGO-C2,er_n8_p0.3_seed4,Nelder-Mead,7,0.01,5.720076010718462,5.742137009726852,44,58,0.022060999008389537,1
ALGO-C3,er_n8_p0.3_seed4,Nelder-Mead,7,0.05,5.720076010718462,5.742137009726852,44,58,0.022060999008389537,0
ALGO-C1,er_n8_p0.3_seed4,Nelder-Mead,8,0.0,5.720075685450481,5.768399720297722,54,47,0.04832403484724157,1
ALGO-C2,er_n8_p0.3_seed4,Nelder-Mead,8,0.01,5.720075685450481,5.768399720297722,54,47,0.04832403484724157,1
ALGO-C3,er_n8_p0.3_seed4,Nelder-Mead,8,0.05,5.720075685450481,5.768399720297722,54,47,0.04832403484724157,0
ALGO-C1,er_n8_p0.3_seed4,Nelder-Mead,9,0.0,7.354211916298591,7.923968767424404,57,52,0.5697568511258133,1
ALGO-C2,er_n8_p0.3_seed4,Nelder-Mead,9,0.01,7.354211916298591,7.923968767424404,57,52,0.5697568511258133,1
ALGO-C3,er_n8_p0.3_seed4,Nelder-Mead,9,0.05,7.354211916298591,7.923968767424404,57,52,0.5697568511258133,1
ALGO-C1,er_n8_p0.3_seed4,Powell,0,0.0,5.720076064004037,8.230140768657575,47,193,2.510064704653538,1
ALGO-C2,er_n8_p0.3_seed4,Powell,0,0.01,5.720076064004037,8.230140768657575,47,193,2.510064704653538,1
ALGO-C3,er_n8_p0.3_seed4,Powell,0,0.05,5.720076064004037,8.230140768657575,47,193,2.510064704653538,1
ALGO-C1,er_n8_p0.3_seed4,Powell,1,0.0,7.354407045901198,7.603185014880895,60,209,0.24877796897969695,1
ALGO-C2,er_n8_p0.3_seed4,Powell,1,0.01,7.354407045901198,7.603185014880895,60,209,0.24877796897969695,1
ALGO-C3,er_n8_p0.3_seed4,Powell,1,0.05,7.354407045901198,7.603185014880895,60,209,0.24877796897969695,1
ALGO-C1,er_n8_p0.3_seed4,Powell,2,0.0,7.3544071865298095,7.3888480281098845,62,125,0.03444084158007499,1
ALGO-C2,er_n8_p0.3_seed4,Powell,2,0.01,7.3544071865298095,7.3888480281098845,62,125,0.03444084158007499,1
ALGO-C3,er_n8_p0.3_seed4,Powell,2,0.05,7.3544071865298095,7.3888480281098845,62,125,0.03444084158007499,0
ALGO-C1,er_n8_p0.3_seed4,Powell,3,0.0,5.72007585686467,7.389666321522492,67,213,1.669590464657822,1
ALGO-C2,er_n8_p0.3_seed4,Powell,3,0.01,5.72007585686467,7.389666321522492,67,213,1.669590464657822,1
ALGO-C3,er_n8_p0.3_seed4,Powell,3,0.05,5.72007585686467,7.389666321522492,67,213,1.669590464657822,1
ALGO-C1,er_n8_p0.3_seed4,Powell,4,0.0,7.354407187180412,7.358453052667759,67,130,0.0040458654873472,1
ALGO-C2,er_n8_p0.3_seed4,Powell,4,0.01,7.354407187180412,7.358453052667759,67,130,0.0040458654873472,0
ALGO-C3,er_n8_p0.3_seed4,Powell,4,0.05,7.354407187180412,7.358453052667759,67,130,0.0040458654873472,0
ALGO-C1,er_n8_p0.3_seed4,Powell,5,0.0,7.354407187179076,8.230091898637923,69,225,0.8756847114588471,1
ALGO-C2,er_n8_p0.3_seed4,Powell,5,0.01,7.354407187179076,8.230091898637923,69,225,0.8756847114588471,1
ALGO-C3,er_n8_p0.3_seed4,Powell,5,0.05,7.354407187179076,8.230091898637923,69,225,0.8756847114588471,1
ALGO-C1,er_n8_p0.3_seed4,Powell,6,0.0,7.354407187077827,7.95090619714852,62,231,0.5964990100706933,1
ALGO-C2,er_n8_p0.3_seed4,Powell,6,0.01,7.354407187077827,7.95090619714852,62,231,0.5964990100706933,1
ALGO-C3,er_n8_p0.3_seed4,Powell,6,0.05,7.354407187077827,7.95090619714852,62,231,0.5964990100706933,1
ALGO-C1,er_n8_p0.3_seed4,Powell,7,0.0,7.354407131570814,8.23012911845578,50,364,0.8757219868849662,1
ALGO-C2,er_n8_p0.3_seed4,Powell,7,0.01,7.354407131570814,8.23012911845578,50,364,0.8757219868849662,1
ALGO-C3,er_n8_p0.3_seed4,Powell,7,0.05,7.354407131570814,8.23012911845578,50,364,0.8757219868849662,1
ALGO-C1,er_n8_p0.3_seed4,Powell,8,0.0,7.354406753828603,8.030307573553277,60,277,0.6759008197246734,1
ALGO-C2,er_n8_p0.3_seed4,Powell,8,0.01,7.354406753828603,8.030307573553277,60,277,0.6759008197246734,1
ALGO-C3,er_n8_p0.3_seed4,Powell,8,0.05,7.354406753828603,8.030307573553277,60,277,0.6759008197246734,1
ALGO-C1,er_n8_p0.3_seed4,Powell,9,0.0,7.354407187180516,7.356025801082525,72,148,0.001618613902008903,1
ALGO-C2,er_n8_p0.3_seed4,Powell,9,0.01,7.354407187180516,7.356025801082525,72,148,0.001618613902008903,0
ALGO-C3,er_n8_p0.3_seed4,Powell,9,0.05,7.354407187180516,7.356025801082525,72,148,0.001618613902008903,0
ALGO-C1,er_n8_p0.4_seed0,COBYLA,0,0.0,3.3690080791733497,5.042385132271586,30,30,1.6733770530982364,1
ALGO-C2,er_n8_p0.4_seed0,COBYLA,0,0.01,3.3690080791733497,5.042385132271586,30,30,1.6733770530982364,1
ALGO-C3,er_n8_p0.4_seed0,COBYLA,0,0.05,3.3690080791733497,5.042385132271586,30,30,1.6733770530982364,1
ALGO-C1,er_n8_p0.4_seed0,COBYLA,1,0.0,3.3690081185327605,3.4732448500125126,30,30,0.1042367314797521,1
ALGO-C2,er_n8_p0.4_seed0,COBYLA,1,0.01,3.3690081185327605,3.4732448500125126,30,30,0.1042367314797521,1
ALGO-C3,er_n8_p0.4_seed0,COBYLA,1,0.05,3.3690081185327605,3.4732448500125126,30,30,0.1042367314797521,1
ALGO-C1,er_n8_p0.4_seed0,COBYLA,2,0.0,4.760171884171748,4.827679093230856,30,30,0.06750720905910779,1
ALGO-C2,er_n8_p0.4_seed0,COBYLA,2,0.01,4.760171884171748,4.827679093230856,30,30,0.06750720905910779,1
ALGO-C3,er_n8_p0.4_seed0,COBYLA,2,0.05,4.760171884171748,4.827679093230856,30,30,0.06750720905910779,1
ALGO-C1,er_n8_p0.4_seed0,COBYLA,3,0.0,4.760171928897027,4.801062036258025,30,30,0.04089010736099841,1
ALGO-C2,er_n8_p0.4_seed0,COBYLA,3,0.01,4.760171928897027,4.801062036258025,30,30,0.04089010736099841,1
ALGO-C3,er_n8_p0.4_seed0,COBYLA,3,0.05,4.760171928897027,4.801062036258025,30,30,0.04089010736099841,0
ALGO-C1,er_n8_p0.4_seed0,COBYLA,4,0.0,4.7601577308525025,5.003020190454003,30,30,0.24286245960150055,1
ALGO-C2,er_n8_p0.4_seed0,COBYLA,4,0.01,4.7601577308525025,5.003020190454003,30,30,0.24286245960150055,1
ALGO-C3,er_n8_p0.4_seed0,COBYLA,4,0.05,4.7601577308525025,5.003020190454003,30,30,0.24286245960150055,1
ALGO-C1,er_n8_p0.4_seed0,COBYLA,5,0.0,4.760171095315711,5.169219115585337,30,30,0.4090480202696263,1
ALGO-C2,er_n8_p0.4_seed0,COBYLA,5,0.01,4.760171095315711,5.169219115585337,30,30,0.4090480202696263,1
ALGO-C3,er_n8_p0.4_seed0,COBYLA,5,0.05,4.760171095315711,5.169219115585337,30,30,0.4090480202696263,1
ALGO-C1,er_n8_p0.4_seed0,COBYLA,6,0.0,3.36900816022745,4.842444797763636,30,30,1.473436637536186,1
ALGO-C2,er_n8_p0.4_seed0,COBYLA,6,0.01,3.36900816022745,4.842444797763636,30,30,1.473436637536186,1
ALGO-C3,er_n8_p0.4_seed0,COBYLA,6,0.05,3.36900816022745,4.842444797763636,30,30,1.473436637536186,1
ALGO-C1,er_n8_p0.4_seed0,COBYLA,7,0.0,3.369005960483834,3.5075061148155475,30,30,0.1385001543317137,1
ALGO-C2,er_n8_p0.4_seed0,COBYLA,7,0.01,3.369005960483834,3.5075061148155475,30,30,0.1385001543317137,1
ALGO-C3,er_n8_p0.4_seed0,COBYLA,7,0.05,3.369005960483834,3.5075061148155475,30,30,0.1385001543317137,1
ALGO-C1,er_n8_p0.4_seed0,COBYLA,8,0.0,4.760158344968001,3.515693245665431,30,30,-1.2444650993025705,0
ALGO-C2,er_n8_p0.4_seed0,COBYLA,8,0.01,4.760158344968001,3.515693245665431,30,30,-1.2444650993025705,0
ALGO-C3,er_n8_p0.4_seed0,COBYLA,8,0.05,4.760158344968001,3.515693245665431,30,30,-1.2444650993025705,0
ALGO-C1,er_n8_p0.4_seed0,COBYLA,9,0.0,4.759948388369656,4.977000113036788,30,30,0.21705172466713218,1
ALGO-C2,er_n8_p0.4_seed0,COBYLA,9,0.01,4.759948388369656,4.977000113036788,30,30,0.21705172466713218,1
ALGO-C3,er_n8_p0.4_seed0,COBYLA,9,0.05,4.759948388369656,4.977000113036788,30,30,0.21705172466713218,1
ALGO-C1,er_n8_p0.4_seed0,Nelder-Mead,0,0.0,3.3690080527155093,4.736228104650251,59,49,1.3672200519347415,1
ALGO-C2,er_n8_p0.4_seed0,Nelder-Mead,0,0.01,3.3690080527155093,4.736228104650251,59,49,1.3672200519347415,1
ALGO-C3,er_n8_p0.4_seed0,Nelder-Mead,0,0.05,3.3690080527155093,4.736228104650251,59,49,1.3672200519347415,1
ALGO-C1,er_n8_p0.4_seed0,Nelder-Mead,1,0.0,3.3690079038207887,3.4517324284469773,49,54,0.08272452462618851,1
ALGO-C2,er_n8_p0.4_seed0,Nelder-Mead,1,0.01,3.3690079038207887,3.4517324284469773,49,54,0.08272452462618851,1
ALGO-C3,er_n8_p0.4_seed0,Nelder-Mead,1,0.05,3.3690079038207887,3.4517324284469773,49,54,0.08272452462618851,1
ALGO-C1,er_n8_p0.4_seed0,Nelder-Mead,2,0.0,4.76016950853925,4.0499205767801065,49,50,-0.7102489317591436,0
ALGO-C2,er_n8_p0.4_seed0,Nelder-Mead,2,0.01,4.76016950853925,4.0499205767801065,49,50,-0.7102489317591436,0
ALGO-C3,er_n8_p0.4_seed0,Nelder-Mead,2,0.05,4.76016950853925,4.0499205767801065,49,50,-0.7102489317591436,0
ALGO-C1,er_n8_p0.4_seed0,Nelder-Mead,3,0.0,4.760169240807859,5.168545875033506,57,52,0.40837663422564674,1
ALGO-C2,er_n8_p0.4_seed0,Nelder-Mead,3,0.01,4.760169240807859,5.168545875033506,57,52,0.40837663422564674,1
ALGO-C3,er_n8_p0.4_seed0,Nelder-Mead,3,0.05,4.760169240807859,5.168545875033506,57,52,0.40837663422564674,1
ALGO-C1,er_n8_p0.4_seed0,Nelder-Mead,4,0.0,4.760169999161636,4.36165746806905,46,51,-0.3985125310925861,0
ALGO-C2,er_n8_p0.4_seed0,Nelder-Mead,4,0.01,4.760169999161636,4.36165746806905,46,51,-0.3985125310925861,0
ALGO-C3,er_n8_p0.4_seed0,Nelder-Mead,4,0.05,4.760169999161636,4.36165746806905,46,51,-0.3985125310925861,0
ALGO-C1,er_n8_p0.4_seed0,Nelder-Mead,5,0.0,4.760170476846174,3.995598896753749,50,53,-0.7645715800924249,0
ALGO-C2,er_n8_p0.4_seed0,Nelder-Mead,5,0.01,4.760170476846174,3.995598896753749,50,53,-0.7645715800924249,0
ALGO-C3,er_n8_p0.4_seed0,Nelder-Mead,5,0.05,4.760170476846174,3.995598896753749,50,53,-0.7645715800924249,0
ALGO-C1,er_n8_p0.4_seed0,Nelder-Mead,6,0.0,3.369008628941502,3.813796146577272,39,51,0.44478751763577007,1
